1.51	0.4122	0.01816
1.856	-1.583	0.1862
1.983	-2.209	0.1833
2.275	1.418	0.2749
2.194	-1.782	0.2603
2.031	-0.7696	0.2477
2.302	1.225	0.2869
2.125	1.459	0.2666
2.093	1.73	0.2765
2.178	2.768	0.3161
1.572	-2.374	-0.0617
2.134	0.5408	0.2381
1.975	-3.498	0.1229
2.325	2.225	0.2526
2.179	-3.425	0.2148
2.103	0.5849	0.2302
1.915	-2.754	0.06902
2.132	0.2902	0.1439
2.103	2.068	0.1709
1.872	0.9529	0.2099
1.451	-0.01242	-0.06935
1.922	0.1244	0.248
1.878	1.713	0.2832
1.956	-1.124	0.237
1.982	-0.3197	0.2108
2.267	1.815	0.2809
2.244	3.479	0.2579
2.349	1.423	0.3134
2.377	1.068	0.2676
2.09	2.587	0.3071
2.265	-3.983	0.2694
2.025	2.121	0.2804
1.723	-2.51	0.1728
1.774	-0.833	0.2074
1.187	-0.7442	-0.01438
1.987	-3.234	0.2686
2.101	1.407	0.3248
2.195	-2.231	0.2169
2.405	1.043	0.3275
2.388	0.2508	0.2946
2.087	0.9606	0.1644
1.672	-1.971	0.0004192
1.989	-1.387	0.137
2.073	-2.225	0.1707
2.031	-5.096	0.182
2.019	3.63	0.1617
2.2	1.282	0.2497
2.08	3.681	0.1782
2.2	-1.138	0.2123
2.291	-1.761	0.2594
2.259	1.703	0.2484
2.016	-1.89	0.1939
1.994	0.2886	0.1398
2.141	-0.3766	0.2611
2.185	2.661	0.2194
2.079	-3.371	0.1931
1.918	-3.678	0.09225
1.98	2.466	0.1421
1.938	3.22	0.08521
2.206	1.651	0.228
2.103	-0.5656	0.2322
1.936	-2.901	0.08345
1.928	3.003	0.02389
1.889	-0.122	0.02445
2.091	3.541	0.0452
1.826	3.11	0.2222
1.907	2.222	0.1876
1.67	-1.046	0.1312
1.267	-0.4993	-0.07302
1.678	-1.465	0.1005
1.839	1.673	0.09534
1.481	0.8949	-0.08858
1.867	-1.212	0.244
1.703	-2.221	0.1754
1.897	2.882	0.2408
1.842	3.95	0.2289
1.896	3.259	0.2668
2.107	1.152	0.2565
2.045	1.749	0.2946
2.042	1.256	0.2451
2.103	0.6191	0.2375
2.054	1.805	0.2518
2.057	3.346	0.2328
1.994	3.064	0.2053
2.024	2.816	0.2487
2.248	0.3712	0.2401
1.963	1.296	0.1859
1.932	0.3243	0.2232
2.06	2.223	0.2682
2.103	0.6429	0.2812
2.18	-2.088	0.2782
2.056	0.2674	0.2312
2.161	1.38	0.287
2.048	-0.9536	0.1984
2.154	-0.8414	0.2319
2.293	2.654	0.2786
2.302	2.049	0.2803
2.223	2.376	0.2895
2.311	-3.482	0.2891
2.345	2.385	0.2832
2.411	-0.5055	0.279
2.354	-0.3427	0.3106
2.402	-3.324	0.2928
2.262	-0.4669	0.2773
2.252	-1.833	0.3152
2.339	-1.327	0.312
2.301	1.722	0.2886
2.1	3.674	0.2742
1.996	-1.532	0.2652
2.137	3.436	0.2767
2.217	-1.3	0.2551
2.189	1.784	0.2696
2.217	1.641	0.262
2.152	1.07	0.272
2.09	1.077	0.2909
1.986	2.668	0.2849
2.055	0.5156	0.2575
1.931	1.037	0.2722
1.798	1.088	0.2193
1.461	0.9148	0.06276
1.519	0.4625	0.0473
1.105	-0.691	-0.05372
1.979	-2.03	0.2442
1.889	0.3211	0.1825
1.541	-0.7728	0.09622
1.667	1.079	0.1628
1.507	0.5373	0.03203
1.93	1.534	0.2536
1.978	-4.481	0.2486
1.857	-1.924	0.2811
2.104	3.12	0.2978
2.097	1.857	0.281
2.077	2.352	0.2564
2.104	-2.729	0.2532
2.134	-0.4114	0.3189
2.055	3.074	0.3095
2.162	1.824	0.2694
2.088	1.912	0.2966
2.138	2.569	0.2394
2.102	0.07123	0.3244
2.169	2.253	0.3184
2.214	1.779	0.3299
2.288	1.836	0.3213
2.406	0.4196	0.2958
2.361	0.94	0.2894
2.561	0.2285	0.2998
2.235	-1.033	0.2632
2.421	0.4193	0.3018
2.529	1.167	0.3022
2.305	1.216	0.266
1.97	0.8995	0.07028
2.108	1.439	0.213
2.278	1.194	0.2396
2.153	0.9305	0.2312
1.561	1.044	-0.05807
2.014	-0.5742	0.0992
1.876	-1.261	0.1373
2.112	3.676	0.1803
2.136	0.4573	0.1832
1.195	0.07684	-0.08405
1.074	-0.5676	-0.06329
1.217	-0.2471	-0.02556
1.991	-4.847	0.1663
2.018	-3.413	0.1569
1.992	-3.555	0.1805
1.99	-2.321	0.1162
2.015	-3.643	0.1446
2.029	-2.393	0.1412
2.072	-2.817	0.1681
2.135	-1.093	0.197
2.119	-5.769	0.1982
1.974	1.982	0.1405
2.054	3.566	0.1708
2.018	1.447	0.1541
2.087	-0.5514	0.1933
2.149	0.09673	0.2456
2.118	-1.006	0.2008
2.157	-1.053	0.2039
2.249	0.7801	0.2526
2.195	-3.792	0.2077
2.151	0.4929	0.1943
2.2	-3.518	0.2148
2.078	1.058	0.172
2.147	0.3293	0.1953
2.234	2.542	0.2157
2.231	1.617	0.2295
2.228	-1.298	0.2359
2.311	1.461	0.2552
2.246	2.87	0.23
2.268	3.29	0.2467
2.281	0.1355	0.2675
2.27	3.522	0.2636
1.986	-2.614	0.187
1.991	-3.605	0.1616
2.074	-3.749	0.2083
2.066	-4.358	0.1919
2.008	-2.648	0.1691
1.977	-0.3425	0.1271
1.957	-2.388	0.1032
2.157	3.019	0.2515
2.154	3.081	0.2422
2.098	-0.08203	0.222
2.09	-0.4179	0.257
2.188	-1.755	0.2554
2.224	0.3108	0.2529
2.135	2.022	0.2093
1.966	-3.174	0.1062
2.001	-1.898	0.113
1.957	-0.7497	0.1047
1.95	-3.98	0.1061
2.037	-0.4642	0.1616
1.983	-0.6558	0.1158
1.906	-2.678	0.08159
1.942	2.6	0.1285
1.9	2.652	0.1035
1.916	2.648	0.1168
2.003	2.784	0.1523
2.073	0.1829	0.1881
2.074	0.1519	0.182
2.181	1.637	0.2471
1.896	2.337	0.07469
1.98	1.728	0.1225
2.074	0.654	0.1561
2.049	0.359	0.1209
2.17	2.338	0.1992
2.007	-2.416	0.1261
1.919	-2.445	0.0542
2.041	-0.203	0.2438
2.232	-1.846	0.2326
2.161	2.419	0.1743
2.183	0.7805	0.1955
2.047	-2.564	0.1234
1.917	3.011	0.05362
1.938	2.781	0.08381
1.913	3.55	0.04443
1.926	-1.756	0.05595
2.011	-2.695	0.0885
1.955	3.573	0.02906
1.999	1.672	0.1308
2.088	2.298	0.09133
1.97	-2.082	0.03354
1.958	0.2148	-0.02326
1.672	-2.534	-0.06285
1.785	-1.51	-0.04473
1.941	0.8523	0.2365
1.903	1.074	0.227
1.845	3.142	0.2168
1.878	0.3871	0.2
1.874	3.086	0.2113
1.959	3.387	0.2098
1.976	-0.5123	0.1752
1.777	-0.6035	0.1838
1.679	-1.994	0.1106
1.814	-2.073	0.1704
1.585	0.6453	0.06452
1.369	-0.1765	-0.03681
1.584	-0.06998	0.0316
1.561	-0.2392	0.006976
1.228	-0.5214	-0.07181
1.558	-0.1424	0.009547
1.877	2.095	0.1481
1.982	-1.283	0.13
1.833	-0.0491	0.1588
1.714	-0.7704	0.09811
1.593	-1.506	0.01761
1.952	1.068	0.07074
1.424	0.3697	-0.07194
1.649	0.3646	0.01116
1.667	0.4144	-0.02946
1.489	1.82	-0.08605
1.666	-1.607	0.1476
1.572	0.9095	0.08984
1.871	-0.231	0.2257
1.771	-1.845	0.206
1.779	0.9018	0.2241
1.871	1.297	0.267
1.842	0.2155	0.2458
1.822	3.686	0.2215
1.856	2.857	0.2237
1.97	0.1977	0.2409
1.87	2.078	0.2316
1.85	0.2198	0.2321
1.904	-0.179	0.246
1.859	1.79	0.2388
1.878	2.977	0.2603
1.895	2.855	0.2805
1.865	2.698	0.2385
1.863	3.41	0.2457
1.887	2.223	0.2515
1.948	2.539	0.2841
1.933	3.01	0.2964
1.938	0.9233	0.251
1.944	1.026	0.267
2.001	2.043	0.2765
2.132	-0.8565	0.2605
2.13	-0.0277	0.2807
2.155	0.6772	0.2451
2.215	-0.6138	0.2447
2.001	1.218	0.251
2.083	-1.408	0.2479
2.054	1.333	0.2407
1.99	-3.772	0.2413
2.008	-0.6903	0.2366
1.939	2.577	0.2483
1.985	1.343	0.2514
1.999	1.363	0.2495
2.107	1.884	0.2584
2.122	3.526	0.2483
2.043	0.44	0.2436
1.989	2.895	0.2357
2.031	1.533	0.2492
2.072	2.897	0.2445
2.091	1.904	0.2311
2.015	0.004192	0.2193
1.96	2.938	0.2263
2.053	0.7973	0.2142
2.011	2.671	0.2005
1.983	0.5336	0.1901
2.229	-0.5972	0.2364
2.227	-1.267	0.2451
1.945	-3.343	0.2371
2.065	1.667	0.2358
