1.742	1.179	0.07371
1.872	-1.519	0.1517
2.143	-2.12	0.1444
2.146	-0.02243	0.1935
2.067	-1.851	0.1923
2.032	-2.289	0.2026
2.184	0.1124	0.1908
2.325	3.977	0.1848
2.243	1.575	0.1457
2.436	-0.5087	0.1391
1.595	-3.402	-0.09793
2.111	2.626	0.211
1.922	-2.407	0.1389
2.102	-1.56	0.1848
2.183	-5.114	0.178
1.977	0.9554	0.1563
1.901	-1.55	0.1189
1.787	-3.494	0.1117
2.075	0.5651	0.1715
1.904	-1.292	0.1701
1.642	-0.1862	-0.01808
2.015	1.301	0.1909
1.986	0.517	0.1712
2.072	2.571	0.1653
2.187	1.602	0.1392
2.151	1.817	0.1535
2.415	2.57	0.1798
2.309	1.787	0.2102
2.379	-1.265	0.1767
2.339	1.221	0.1479
2.438	-4.756	0.1435
2.018	2.566	0.1686
1.947	-3.83	0.1494
2.079	2.425	0.1489
1.33	-0.3939	-0.01727
2.099	-4.034	0.1707
2.402	1.8	0.2025
2.018	0.383	0.1812
2.124	2.487	0.2317
2.261	0.9045	0.2054
2.073	-1.833	0.1815
1.641	-1.002	-0.02934
2.148	-0.1818	0.1437
2.06	-1.698	0.156
2.272	-4.298	0.1488
2.04	3.851	0.1512
2.151	-0.9273	0.2013
2.092	3.534	0.1493
2.117	3.254	0.17
2.156	-2.55	0.1914
2.174	2.467	0.1966
1.987	-4.79	0.1508
2.063	0.881	0.1523
2.119	-2.292	0.1861
2.018	1.323	0.144
2.013	-3.936	0.1536
1.891	-3.974	0.1227
2.015	4.136	0.1715
1.998	4.057	0.1606
2.177	1.908	0.2277
2.04	1.22	0.1843
1.914	-0.6177	-0.003873
1.956	4.37	-0.001777
1.675	-2.403	-0.01895
2.023	2.692	0.02502
1.882	3.638	0.192
1.842	3.115	0.1774
1.834	0.2207	0.1352
1.465	-0.03092	-0.02496
1.812	-0.3919	0.1327
1.793	3.048	0.1212
1.663	2.175	-0.09996
1.977	-0.03345	0.1617
1.858	-2.782	0.1423
1.975	2.968	0.1979
1.928	3.161	0.1734
1.976	3.108	0.1775
2.067	-2.464	0.1903
2.028	3.192	0.1815
2.124	2.604	0.186
2.102	2.532	0.1867
2.074	2.068	0.1881
1.977	2.19	0.1524
1.949	-1.369	0.1443
2.133	1.485	0.1673
2.116	0.3964	0.1753
2.174	0.831	0.14
1.943	3.021	0.1519
1.926	-1.91	0.1527
2.237	-1.599	0.1461
1.923	0.4076	0.1562
2.545	2.577	0.1253
2.669	-0.2305	0.1297
2.358	-2.132	0.146
2.365	-0.5516	0.202
2.168	3.483	0.1923
2.284	0.4781	0.1842
3.037	0.3578	0.137
2.19	-5.583	0.2069
2.366	0.3835	0.2018
2.402	3.447	0.2152
2.242	-5.768	0.2072
2.265	-4.586	0.1906
