1.569	0.2116	0.06547
1.903	-0.4974	0.2324
1.909	-2.92	0.2742
1.952	0.9795	0.3314
1.781	0.05952	0.2666
1.784	0.3873	0.3285
2.005	-0.2959	0.3374
1.949	1.57	0.3728
1.931	-0.4303	0.3511
1.847	1.569	0.3062
1.386	-0.872	-0.05198
2.081	0.6852	0.4183
1.88	-3.362	0.2821
2.018	-1.438	0.3805
1.875	-4.563	0.2964
1.829	-0.7723	0.3183
1.904	-2.348	0.2096
1.74	-0.3137	0.2107
2.097	1.069	0.2608
1.724	-0.3891	0.319
1.271	-0.2402	-0.01382
1.755	0.3756	0.3157
1.865	0.4845	0.2879
1.744	0.8205	0.3055
1.84	0.8643	0.3245
1.78	0.157	0.2575
1.86	1.993	0.3231
2.032	1.56	0.3149
1.966	-0.848	0.3284
2.006	1.351	0.3812
1.882	-2.443	0.2923
1.873	2.037	0.2716
1.729	-1.716	0.2427
1.873	-0.8929	0.2717
1.207	-0.6917	0.02117
2.043	-2.246	0.3448
1.975	1.434	0.3787
2.044	-0.5179	0.3923
2.098	0.1965	0.3941
2.065	1.061	0.3787
2.008	-0.5186	0.3008
1.51	-1.019	0.03878
1.94	-2.301	0.2424
1.888	-1.624	0.294
1.93	-5.015	0.2674
1.928	2.895	0.3522
2.087	0.2753	0.4106
1.9	2.477	0.3569
1.886	2.226	0.3522
1.962	0.5429	0.3477
1.886	1.511	0.3386
1.89	-3.763	0.2726
1.922	-1.08	0.2536
1.814	0.1041	0.3455
1.839	1.289	0.3032
1.866	-2.113	0.2952
1.889	-3.873	0.2556
1.975	1.796	0.3429
1.996	2.245	0.253
2.128	0.3259	0.408
1.767	0.1223	0.3061
1.897	-2.546	0.147
1.984	3.349	0.03095
1.558	1.2	0.0603
1.911	1.837	0.004678
1.739	2.643	0.3385
1.633	2.294	0.2969
1.613	-0.2928	0.1824
1.244	-0.6661	0.01878
1.534	0.2503	0.1641
1.541	1.83	0.1623
1.323	1.027	-0.05806
1.835	0.7421	0.3125
1.753	-1.198	0.2136
1.769	1.923	0.335
1.799	2.659	0.3401
1.804	2.12	0.3149
1.721	0.07936	0.289
1.805	0.5114	0.2802
1.726	0.7804	0.3196
1.702	0.5873	0.2949
1.766	1.251	0.3478
1.78	2.074	0.3251
1.816	1.472	0.2946
1.707	0.7105	0.2824
1.776	0.08393	0.2532
1.88	1.08	0.3015
1.784	1.036	0.3041
1.782	1.029	0.2945
1.844	0.08366	0.327
1.826	-3.118	0.2909
1.847	1.66	0.3339
1.856	0.5048	0.3041
1.876	0.5657	0.3226
1.823	0.9947	0.3314
1.928	1.968	0.3323
1.885	0.4574	0.3148
1.871	1.166	0.2934
2.005	-3.532	0.3314
1.995	1.287	0.3188
2.022	0.7095	0.315
2.015	-1.865	0.3088
2.035	-1.149	0.3408
1.893	-0.5995	0.3154
1.876	-1.44	0.2973
2.041	0.2781	0.3837
1.964	1.15	0.352
1.894	2.893	0.3421
1.924	-1.163	0.3582
1.892	2.499	0.3062
1.845	-0.3115	0.24
1.83	-0.06531	0.2515
1.81	0.6395	0.2567
1.83	0.284	0.2641
1.904	1.08	0.3102
1.879	2.166	0.2734
1.924	-0.2844	0.332
1.873	-0.1548	0.3172
1.832	-0.5267	0.2691
1.564	-0.5936	0.1277
