1.437	0.5064	0.0162
1.98	-0.119	0.1677
1.928	-2.05	0.1977
1.98	1.776	0.2468
1.971	-2.314	0.2126
1.81	0.15	0.2449
1.802	1.637	0.2479
1.895	-0.1937	0.2199
2.004	1.505	0.1697
1.866	3.279	0.128
1.277	-0.4483	-0.07394
1.915	0.6369	0.2816
2.055	-4.756	0.1786
1.976	-2.714	0.2514
2.208	-5.096	0.1749
1.979	-0.9349	0.2189
1.839	-2.668	0.161
1.707	-0.05882	0.1636
1.911	1.914	0.25
1.825	1.062	0.2502
1.289	0.05203	-0.07084
1.838	0.5696	0.2484
1.938	1.037	0.2303
1.959	1.121	0.2105
2.065	-1.811	0.1776
2.008	1.332	0.1672
1.958	3.486	0.2449
1.843	3.169	0.2725
1.949	1.904	0.2323
1.962	3.784	0.2747
1.869	-4.713	0.1396
1.939	2.694	0.2205
1.957	-1.323	0.1823
1.887	-0.1807	0.1744
1.241	-0.291	0.0201
1.808	-0.677	0.2287
1.858	1.613	0.2425
2.305	0.2311	0.1899
1.93	0.29	0.2907
1.951	2.84	0.2889
1.997	-2.573	0.2262
1.719	-0.1031	0.04492
1.987	-1.844	0.1642
2.106	-0.4662	0.1844
1.951	-2.677	0.1678
1.963	3.204	0.2338
1.912	-0.7365	0.2763
2.005	3.066	0.2217
2.071	1.309	0.2357
1.973	-2.476	0.2437
1.996	0.6107	0.2492
1.974	-1.563	0.22
1.963	-0.2529	0.1811
1.884	0.5695	0.2391
1.881	2.352	0.2026
1.938	-4.436	0.1945
1.93	-3.308	0.1858
1.93	2.754	0.2547
1.89	3.191	0.2286
1.9	2.702	0.2994
1.792	0.3156	0.2225
1.811	-2.359	0.1191
1.812	3.442	0.0329
1.54	0.5108	0.01707
1.775	3.526	-0.01182
1.71	3.576	0.2564
1.745	2.396	0.2206
1.656	0.1382	0.1351
1.208	-0.2092	-0.04772
1.635	0.1981	0.1242
1.646	2.043	0.1036
1.291	0.5659	-0.1138
1.903	1.363	0.2481
1.754	-1.437	0.1526
1.8	2.838	0.2573
1.787	3.656	0.2745
1.868	1.967	0.2509
1.953	1.056	0.2302
1.934	2.082	0.2384
1.934	2.509	0.2225
1.984	-0.5138	0.1992
1.89	2.58	0.2409
1.926	2.668	0.2257
1.961	3.787	0.2168
2.015	-0.784	0.1942
1.987	-0.6454	0.1934
1.881	1.547	0.1856
2	0.6144	0.2153
2.135	-0.4856	0.1875
1.987	0.3603	0.1683
1.946	-4.239	0.1823
1.953	3.048	0.2039
1.949	-0.1928	0.1462
1.946	-2.402	0.1969
1.958	0.1124	0.2355
1.968	2.947	0.2502
1.924	2.668	0.23
1.841	3.176	0.1328
2.052	2.325	0.2531
1.989	2.083	0.2441
1.891	3.683	0.2403
1.842	-4.62	0.2527
1.895	-4.15	0.2318
1.791	-1.588	0.1154
1.862	-2.075	0.1284
1.877	1.293	0.2655
2.021	0.9384	0.2468
1.889	4.249	0.1236
2.012	-2.783	0.1374
1.971	3.711	0.151
1.963	-0.07976	0.1836
1.944	-0.8272	0.2257
1.967	3.178	0.1658
2.003	-0.9318	0.1817
2.033	1.19	0.2068
1.893	3.347	0.2355
2.025	-0.5697	0.2018
1.949	1.934	0.2329
1.881	-0.2416	0.2002
1.542	-0.2091	0.06522
1.712	0.1743	0.06698
1.2	-0.3114	-0.02683
1.986	-3.299	0.1597
1.958	-2.671	0.1708
1.699	-1.891	0.1139
1.93	-0.8284	0.1893
1.674	1.172	0.1109
1.982	1.135	0.2403
1.941	-5.287	0.1971
1.984	-2.1	0.2354
1.863	3.412	0.2582
1.775	2.122	0.2425
2.064	3.142	0.1956
2.171	0.09026	0.1545
1.838	-2.75	0.2833
1.86	2.95	0.2605
2.109	2.37	0.2073
1.899	0.1285	0.2104
2.16	5.565	0.1899
1.947	-1.938	0.2665
1.982	2.571	0.2833
1.881	-0.3493	0.2824
1.93	-0.265	0.2873
2.007	2.681	0.247
1.941	3.341	0.2854
2.019	1.416	0.2802
1.982	1.373	0.3075
1.93	-0.9755	0.273
1.995	2.719	0.2596
1.975	-0.3199	0.298
1.749	-0.06245	0.1198
1.977	1.389	0.2177
2.008	0.6851	0.2972
1.933	2.75	0.2602
1.4	1.553	-0.03524
1.958	-0.3765	0.1182
2.025	-3.109	0.1322
2.241	2.1	0.1438
2.063	-0.2226	0.1896
1.11	0.2697	-0.07275
1.079	-0.2412	-0.06082
1.239	0.1623	0.002276
1.96	-4.879	0.1785
1.987	-6.021	0.1534
1.941	-3.854	0.1783
2.038	-2.989	0.1609
2.076	-2.848	0.1745
2.073	-4.574	0.158
2.107	-4.359	0.1685
2.233	-0.4261	0.1762
2.163	-3.089	0.1614
1.974	2.928	0.22
1.985	3.288	0.2293
2.007	2.12	0.2109
1.943	-0.6868	0.263
1.91	0.8131	0.2784
1.943	-0.4526	0.256
1.944	-2.138	0.2502
1.932	-2.764	0.2698
1.965	0.7584	0.2378
2.165	1.579	0.2032
2.141	-0.5621	0.2057
2.071	2.126	0.2062
2.048	2.41	0.2156
1.986	1.679	0.2334
2.035	1.211	0.2448
2.058	-2.474	0.2275
1.996	0.4259	0.2479
1.996	2.869	0.2473
1.981	2.802	0.2481
1.974	-0.9478	0.2444
1.973	3.076	0.249
1.943	-5.067	0.2137
1.969	-3.744	0.1938
2.016	-5.004	0.2214
1.999	-5.232	0.2145
1.986	-2.601	0.2009
1.975	-1.121	0.1705
2	-2.646	0.162
1.924	2.957	0.2286
1.923	2.659	0.2165
1.974	-0.728	0.2066
1.856	-1.169	0.2447
1.864	-1.599	0.2348
1.891	-1.257	0.2315
1.9	1.65	0.2011
1.829	-3.208	0.166
1.848	-1.565	0.1637
1.938	-0.4706	0.1656
2.009	-4.328	0.1868
1.958	-1.652	0.1926
1.892	-0.7801	0.1662
1.87	-2.954	0.1837
1.938	2.83	0.2269
1.877	4.044	0.2332
1.905	3.162	0.2297
1.945	3.109	0.2434
1.935	-0.8044	0.2829
1.932	-1.051	0.291
1.904	1.841	0.2861
1.85	3.309	0.2093
1.919	1.31	0.2514
1.927	-0.7892	0.2753
1.921	0.3038	0.2301
1.902	2.799	0.2993
1.828	-2.327	0.1721
1.823	-2.005	0.1313
1.797	0.4371	0.2369
1.863	-0.6282	0.2195
1.859	1.77	0.1878
1.745	0.006135	0.197
1.834	-3.346	0.157
1.853	4.15	0.1424
1.852	3.561	0.07262
1.834	3.962	0.1489
1.806	-0.626	0.08894
1.816	-2.565	0.1166
1.813	3.425	-0.02124
1.827	1.954	0.09349
1.645	0.4013	0.1229
1.781	-1.384	0.04197
1.628	-0.121	-0.0689
1.348	-1.711	-0.1065
1.433	-2.654	-0.07214
1.764	1.482	0.2513
1.714	1.946	0.2427
1.77	3.294	0.2601
1.785	-0.15	0.2366
1.728	4.413	0.2458
1.687	2.606	0.2292
1.67	-0.3827	0.1954
1.805	-2.327	0.2205
1.668	0.714	0.1276
1.781	-0.6406	0.2065
1.502	-0.192	0.05052
1.309	-0.03013	-0.02026
1.516	-0.5366	0.02157
1.464	-0.3541	0.006289
1.153	-0.2311	-0.06491
1.419	-0.782	0.005982
1.698	2.473	0.1764
1.657	-0.6082	0.1519
1.734	0.2991	0.193
1.64	-0.5331	0.1246
1.435	-0.126	-0.0007456
1.624	1.519	0.08413
1.213	0.5153	-0.09762
1.436	0.6229	-0.02835
1.439	1.327	-0.03553
1.24	0.5114	-0.114
1.659	-1.737	0.1316
1.483	0.369	0.06907
1.852	0.7099	0.2579
1.867	0.515	0.2223
1.908	-0.6684	0.2103
1.937	1.984	0.2343
1.929	0.8818	0.2118
1.747	3.012	0.2723
1.81	3.293	0.2706
1.795	0.7021	0.2531
1.765	2.909	0.261
1.77	0.2478	0.2672
1.806	-1.12	0.2505
1.795	2.635	0.2674
1.891	2.864	0.2564
1.928	3.027	0.2431
1.85	2.86	0.2698
1.816	3.88	0.2728
1.821	2.119	0.2533
1.918	2.636	0.246
1.924	3.964	0.2374
1.852	2.483	0.2365
1.865	1.595	0.2477
1.912	2.057	0.2362
1.971	-0.1706	0.2204
1.964	-1.811	0.2339
1.993	1.703	0.2137
1.982	0.5738	0.2046
1.877	-0.07609	0.2348
1.935	0.5647	0.2216
1.961	1.982	0.2108
