1.399	-0.006415	0.08981
1.865	-2.694	0.3067
1.658	-3.817	0.2602
1.95	1.679	0.3093
1.679	1.199	0.2948
1.462	0.08907	0.2954
1.766	2.393	0.365
1.628	3.274	0.3659
1.732	0.2619	0.2475
1.751	2.805	0.3103
1.506	-0.06756	0.003339
1.657	0.3264	0.3616
1.668	-3.431	0.2834
1.761	-2.959	0.3259
1.722	-4.783	0.2847
1.674	-2.655	0.2636
1.71	-1.964	0.2295
1.592	0.9088	0.1832
1.667	1.643	0.2783
1.579	-0.08606	0.2795
1.135	-0.4357	0.02227
1.49	-0.1765	0.3257
1.703	1.554	0.3009
1.571	0.9089	0.2784
1.707	0.7006	0.302
1.795	0.0667	0.27
1.832	3.063	0.3217
1.807	2.78	0.3333
1.788	-1.645	0.3177
1.77	-0.7126	0.3108
1.78	-3.787	0.2576
1.661	2.492	0.26
1.637	-1.994	0.2131
1.591	-1.217	0.2337
1.03	-0.8572	0.0659
1.819	-1.309	0.3585
1.76	2.031	0.4196
1.833	-2.098	0.4408
1.884	1.811	0.3756
2.012	-2.098	0.3262
1.898	-3.608	0.322
1.45	-0.5093	0.05977
1.64	-2.087	0.2419
1.684	-2.966	0.293
1.663	-5.588	0.2605
1.628	2.758	0.3221
1.7	0.3008	0.3377
1.658	3.315	0.3153
1.709	3.129	0.3156
1.831	-1.573	0.3084
1.798	1.492	0.3169
1.679	-3.248	0.2465
1.676	-0.1095	0.2303
1.501	-0.5169	0.3001
1.647	1.832	0.2434
1.707	-3.114	0.2441
1.694	-3.177	0.2652
1.617	2.287	0.3403
1.619	2.14	0.2847
1.729	0.6081	0.3632
1.458	-0.3212	0.2599
1.728	-1.952	0.1113
1.673	3.423	0.02229
1.508	-0.7098	0.009647
1.821	3.058	0.05478
1.426	2.886	0.2981
1.438	2.204	0.2334
1.492	-1.092	0.1455
1.121	-0.7513	0.04489
1.363	-0.8324	0.1096
1.41	0.6882	0.1056
1.221	2.071	-0.01607
1.74	0.502	0.2949
1.697	-1.151	0.176
1.429	2.042	0.3204
1.529	2.53	0.325
1.598	2.326	0.3257
1.629	-1.482	0.3097
1.609	1.737	0.308
1.55	1.455	0.2974
1.629	1.376	0.2794
1.477	1.223	0.3082
1.629	2.636	0.2719
1.725	2.265	0.2611
1.666	2.605	0.2739
1.796	1.11	0.2717
1.672	2.501	0.2834
1.757	-1.283	0.2874
1.728	2.44	0.2931
1.717	0.1565	0.3094
1.716	-4.486	0.2843
1.804	1.918	0.3072
1.872	-1.497	0.3158
1.732	0.797	0.2929
1.774	0.7918	0.3127
1.884	3.056	0.3111
1.879	0.2519	0.3133
1.781	2.244	0.3044
2.038	-3.346	0.311
1.902	-2.336	0.3048
1.806	1.974	0.3097
1.799	-2.14	0.3412
1.767	-1.166	0.3422
1.716	-1.242	0.2558
1.723	-2.147	0.2884
1.772	0.6564	0.3677
1.809	2.117	0.3238
1.744	3.52	0.2278
1.76	-0.3495	0.2437
1.77	2.629	0.2462
1.745	-0.4641	0.2594
1.692	0.2205	0.2771
1.772	3.493	0.2656
1.776	-0.3059	0.2611
1.747	2.04	0.2573
1.639	2.861	0.2796
1.693	0.7823	0.2538
1.671	1.253	0.2602
1.703	-1.258	0.24
1.443	-0.8669	0.1252
1.449	0.4834	0.115
1.015	-0.8746	0.04246
1.702	-4.086	0.2411
1.582	-3.528	0.2092
1.382	-0.5362	0.1637
1.575	-0.1412	0.2546
1.367	-0.2139	0.1445
1.67	1.954	0.3199
1.967	-4.918	0.3667
1.659	-0.4606	0.2961
1.68	3.341	0.356
1.738	1.75	0.3766
1.893	2.003	0.4262
2.087	-6.343	0.442
1.767	-0.9606	0.4016
1.786	3.082	0.4318
1.764	0.3753	0.4274
1.637	2.418	0.392
1.738	3.413	0.3734
1.69	1.033	0.3946
1.683	2.32	0.3828
1.763	1.203	0.3836
1.831	1.33	0.36
1.926	1.954	0.3411
1.84	0.657	0.3462
1.903	-1.432	0.3404
1.717	-0.3429	0.3693
1.917	-0.4693	0.3689
1.939	1.371	0.3496
1.938	1.699	0.3377
2.014	-1.661	0.1737
2.029	1.425	0.2693
1.881	1.304	0.3334
1.726	1.264	0.361
1.6	-0.0712	0.02179
1.949	-0.106	0.2801
1.727	-4.505	0.2728
1.953	3.749	0.3794
1.879	2.113	0.3808
1.098	-0.2397	0.007805
0.9276	-0.9244	0.01844
1.097	-0.6344	0.07157
1.646	-5.597	0.2477
1.649	-2.776	0.2488
1.653	-3.494	0.2639
1.656	-2.124	0.2477
1.67	-2.827	0.2879
1.66	-3.183	0.2561
1.675	-4.053	0.2604
1.701	-1.93	0.2922
1.698	-6.207	0.2653
1.652	2.849	0.312
1.644	3.069	0.3213
1.662	1.157	0.3119
1.632	-0.2137	0.3493
1.668	0.5308	0.3444
1.646	0.5637	0.3358
1.665	0.8514	0.3259
1.724	-2.389	0.3333
1.692	1.653	0.3164
1.698	-0.02908	0.3087
1.722	0.1244	0.3069
1.676	0.9788	0.3077
1.687	3.14	0.3138
1.716	2.908	0.308
1.745	2.264	0.3149
1.754	-3.034	0.3073
1.806	-2.823	0.3148
1.747	2.873	0.3071
1.804	3.465	0.3073
1.898	1.263	0.3066
1.879	3.052	0.3112
1.661	-3.185	0.2543
1.648	-4.212	0.2369
1.702	-4.662	0.2473
1.703	-4.191	0.2413
1.67	-2.923	0.2354
1.645	-0.1037	0.2381
1.671	-1.815	0.2387
1.588	2.735	0.2855
1.639	1.777	0.2757
1.686	-0.7701	0.2613
1.486	-0.6704	0.298
1.513	-1.854	0.2802
1.563	0.2007	0.2829
1.686	1.989	0.2462
1.732	-3.499	0.1741
1.73	-1.469	0.1934
1.701	-0.2417	0.2254
1.676	-3.466	0.276
1.712	-0.9241	0.2305
1.726	-0.3521	0.2133
1.708	-2.794	0.2514
1.648	3.293	0.3122
1.653	3.282	0.3054
1.65	3.252	0.3072
1.618	2.579	0.3247
1.624	-0.7068	0.3524
1.625	0.2468	0.3611
1.685	0.2651	0.362
1.658	3.248	0.2855
1.615	1.924	0.3345
1.628	0.9176	0.3436
1.62	1.176	0.2786
1.725	0.8809	0.3466
1.721	-1.886	0.1968
1.712	-0.7114	0.1631
